code,name,date,bamount,samount,type
002252,上海莱士,2018-12-11,2905.56,636.93,跌幅偏离值达7%的证券
002252,上海莱士,2018-12-11,2905.56,636.93,连续三个交易日内，跌幅偏离值累计达20%的证券
002243,通产丽星,2018-12-11,0.0,271.28,连续三个交易日内，涨幅偏离值累计达20%的证券
000892,欢瑞世纪,2018-12-11,460.79,0.0,涨幅偏离值达7%的证券
000603,盛达矿业,2018-12-11,1884.48,0.0,涨幅偏离值达7%的证券
600165,新日恒力,2018-12-11,667.95,0.0,涨幅偏离值达7%的证券
300362,天翔环境,2018-12-11,0.0,67.17,跌幅偏离值达7%的证券
300319,麦捷科技,2018-12-11,0.0,3045.94,涨幅偏离值达7%的证券
002942,新农股份,2018-12-11,0.0,11.88,连续三个交易日内，涨幅偏离值累计达20%的证券
002902,铭普光磁,2018-12-11,0.0,446.72,连续三个交易日内，涨幅偏离值累计达20%的证券
002902,铭普光磁,2018-12-11,0.0,446.72,换手率达20%的证券
002902,铭普光磁,2018-12-11,0.0,446.72,涨幅偏离值达7%的证券
603711,香飘飘,2018-12-10,3917.45,0.0,涨幅偏离值达7%的证券
300003,乐普医疗,2018-12-10,7544.09,66500.09,连续三个交易日内，跌幅偏离值累计达20%的证券
300003,乐普医疗,2018-12-10,7544.09,66500.09,跌幅偏离值达7%的证券
603444,吉比特,2018-12-10,13390.85,0.0,涨幅偏离值达7%的证券
002768,国恩股份,2018-12-10,0.0,1221.84,涨幅偏离值达7%的证券
002252,上海莱士,2018-12-10,1502.59,26.24,跌幅偏离值达7%的证券
002089,新海宜,2018-12-10,0.0,2422.57,振幅值达15%的证券
300655,晶瑞股份,2018-12-10,0.0,126.72,涨幅偏离值达7%的证券
002017,东信和平,2018-12-10,0.0,305.85,涨幅偏离值达7%的证券
300144,宋城演艺,2018-12-10,4580.19,9065.0,跌幅偏离值达7%的证券
002010,传化智联,2018-12-10,0.0,3736.6,跌幅偏离值达7%的证券
000985,大庆华科,2018-12-10,0.0,366.34,涨幅偏离值达7%的证券
000963,华东医药,2018-12-10,4007.67,33834.7,连续三个交易日内，跌幅偏离值累计达20%的证券
000662,天夏智慧,2018-12-10,129.82,0.0,跌幅偏离值达7%的证券
000572,海马汽车,2018-12-10,0.0,197.63,涨幅偏离值达7%的证券
000554,泰山石油,2018-12-10,363.1,0.0,涨幅偏离值达7%的证券
600157,永泰能源,2018-12-10,0.0,2274.56,跌幅偏离值达7%的证券
002943,宇晶股份,2018-12-07,0.0,250.39,换手率达20%的证券
300003,乐普医疗,2018-12-07,2693.71,13717.14,跌幅偏离值达7%的证券
002943,宇晶股份,2018-12-07,0.0,250.39,连续三个交易日内，日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的股票
603658,安图生物,2018-12-07,904.23,7175.98,跌幅偏离值达7%的证券
002653,海思科,2018-12-07,0.0,1405.06,跌幅偏离值达7%的证券
002262,恩华药业,2018-12-07,215.62,11073.28,跌幅偏离值达7%的证券
600781,辅仁药业,2018-12-07,0.0,1013.38,跌幅偏离值达7%的证券
300630,普利制药,2018-12-07,1996.88,2490.27,跌幅偏离值达7%的证券
002252,上海莱士,2018-12-07,1300.7,0.0,跌幅偏离值达7%的证券
002020,京新药业,2018-12-07,1010.6,693.62,跌幅偏离值达7%的证券
000976,华铁股份,2018-12-07,2321.25,0.0,涨幅偏离值达7%的证券
000963,华东医药,2018-12-07,1262.43,17921.58,跌幅偏离值达7%的证券
300529,健帆生物,2018-12-07,1151.42,3394.85,跌幅偏离值达7%的证券
000513,丽珠集团,2018-12-07,947.17,10804.98,跌幅偏离值达7%的证券
300302,同有科技,2018-12-07,0.0,1336.11,连续三个交易日内，涨幅偏离值累计达20%的证券
300302,同有科技,2018-12-07,0.0,1336.11,涨幅偏离值达7%的证券
000503,国新健康,2018-12-07,1502.37,183.41,涨幅偏离值达7%的证券
600745,闻泰科技,2018-12-06,3637.93,7738.53,跌幅偏离值达7%的证券
300213,佳讯飞鸿,2018-12-06,0.0,8317.98,换手率达20%的证券
300003,乐普医疗,2018-12-06,3862.56,4492.02,跌幅偏离值达7%的证券
002518,科士达,2018-12-06,0.0,940.34,涨幅偏离值达7%的证券
002463,沪电股份,2018-12-06,1917.18,9858.55,跌幅偏离值达7%的证券
002147,ST新光,2018-12-06,51.69,0.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
000963,华东医药,2018-12-06,1520.08,12523.23,跌幅偏离值达7%的证券
000796,凯撒旅游,2018-12-06,0.0,282.26,涨幅偏离值达7%的证券
000739,普洛药业,2018-12-06,752.64,507.03,跌幅偏离值达7%的证券
601811,新华文轩,2018-12-06,0.0,3057.01,振幅值达15%的证券
600521,华海药业,2018-12-06,0.0,2493.89,振幅值达15%的证券
002235,安妮股份,2018-12-05,0.0,2839.42,换手率达20%的证券
000856,冀东装备,2018-12-05,924.51,0.0,换手率达20%的证券
000806,银河生物,2018-12-05,0.0,669.48,振幅值达15%的证券
601811,新华文轩,2018-12-05,0.0,547.55,连续三个交易日内，涨幅偏离值累计达20%的证券
601811,新华文轩,2018-12-05,0.0,547.55,涨幅偏离值达7%的证券
300325,德威新材,2018-12-05,0.0,1017.5,连续三个交易日内，涨幅偏离值累计达20%的证券
300274,阳光电源,2018-12-05,4548.16,0.0,涨幅偏离值达7%的证券
002941,新疆交建,2018-12-05,0.0,13.14,连续三个交易日内，涨幅偏离值累计达20%的证券
002865,钧达股份,2018-12-05,229.04,0.0,换手率达20%的证券
