code,name,count,bamount,samount,net,bcount,scount
300274,阳光电源,1,29368.22,8849.25,20518.97,4,5
300122,智飞生物,1,29478.42,10519.07,18959.35,2,5
300760,迈瑞医疗,1,18998.65,7023.03,11975.63,4,5
002192,融捷股份,2,23605.01,13891.59,9713.43,10,9
002881,美格智能,4,37248.84,28390.74,8858.1,16,19
600895,张江高科,2,29089.17,20932.69,8156.48,10,10
002888,惠威科技,4,26621.3,19159.28,7462.02,16,20
603499,翔港科技,2,20766.33,13576.8,7189.53,10,9
600604,市北高新,4,10426.92,4477.81,5949.12,20,16
000669,金鸿控股,1,8647.74,2950.25,5697.49,5,5
000532,华金资本,2,8976.12,3328.38,5647.74,10,10
300618,寒锐钴业,1,16422.54,10811.82,5610.72,5,5
600796,钱江生化,3,10758.06,5400.54,5357.52,11,11
000917,电广传媒,1,8316.13,3080.08,5236.05,5,5
600624,复旦复华,2,12530.89,7350.07,5180.82,10,8
601012,隆基股份,1,46433.15,42096.36,4336.79,2,5
000622,恒立实业,4,31743.01,27594.12,4148.89,18,20
000931,中关村,2,11442.66,7377.75,4064.9,10,9
002700,新疆浩源,3,27322.86,23919.16,3403.7,14,14
002137,麦达数字,2,13153.13,9959.14,3193.99,11,12
000025,特力A,1,3844.46,826.93,3017.53,5,5
002072,凯瑞德,3,15170.44,12213.73,2956.71,14,15
002477,雏鹰农牧,1,15006.72,12105.29,2901.43,7,5
600601,方正科技,1,3472.18,606.72,2865.46,5,5
603583,捷昌驱动,1,6581.96,3718.46,2863.5,5,5
600689,上海三毛,2,7029.98,4235.83,2794.15,10,10
300670,大烨智能,5,19460.17,16732.77,2727.4,20,19
603058,永吉股份,1,4585.3,2124.38,2460.92,5,5
000966,长源电力,1,3893.27,1433.32,2459.95,5,5
000659,珠海中富,1,4586.78,2189.2,2397.58,5,5
603105,芯能科技,1,4261.99,1932.05,2329.94,5,5
002122,*ST天马,1,4443.25,2184.51,2258.74,5,5
600687,刚泰控股,1,15589.37,13355.66,2233.71,8,6
300041,回天新材,1,5348.4,3120.72,2227.68,5,5
600560,金自天正,1,2668.28,508.62,2159.66,5,5
600658,电子城,1,2804.77,714.61,2090.16,5,5
300508,维宏股份,1,4432.81,2613.88,1818.93,5,5
002261,拓维信息,1,3761.45,1957.67,1803.77,5,5
002260,*ST德奥,1,3091.82,1371.84,1719.97,5,5
002547,春兴精工,1,3296.94,1642.65,1654.29,5,5
600783,鲁信创投,2,13809.9,12160.68,1649.22,10,10
600082,海泰发展,2,3265.69,1622.41,1643.27,8,9
000498,山东路桥,1,3519.19,1978.74,1540.45,5,5
