code,name,count,bamount,samount,net,bcount,scount
300274,阳光电源,1,29368.22,8849.25,20518.97,4,5
300122,智飞生物,1,29478.42,10519.07,18959.35,2,5
300760,迈瑞医疗,1,18998.65,7023.03,11975.63,4,5
002202,金风科技,1,24841.51,14071.73,10769.78,3,5
002192,融捷股份,2,23605.01,13891.59,9713.43,10,9
002881,美格智能,4,37248.84,28390.74,8858.1,16,19
600604,市北高新,5,13143.19,4789.21,8353.99,21,17
603499,翔港科技,3,25697.53,17463.04,8234.5,12,14
600895,张江高科,2,29089.17,20932.69,8156.48,10,10
002888,惠威科技,6,41327.35,33954.25,7373.1,16,22
000917,电广传媒,2,12691.9,5617.87,7074.03,10,10
300104,乐视网,1,15572.71,8541.87,7030.84,5,5
300251,光线传媒,1,15754.3,9700.18,6054.12,5,3
600868,梅雁吉祥,1,6520.82,817.68,5703.15,5,5
000532,华金资本,2,8976.12,3328.38,5647.74,10,10
300618,寒锐钴业,1,16422.54,10811.82,5610.72,5,5
600624,复旦复华,2,12530.89,7350.07,5180.82,10,8
000008,神州高铁,1,24099.41,19003.44,5095.97,5,5
300027,华谊兄弟,1,7256.99,2185.27,5071.71,5,5
002547,春兴精工,2,12590.83,7980.93,4609.9,11,12
600658,电子城,2,6163.03,1712.85,4450.19,7,8
002137,麦达数字,2,13153.13,9959.14,3193.99,11,12
600796,钱江生化,2,7432.56,4366.06,3066.5,10,10
000025,特力A,1,3844.46,826.93,3017.53,5,5
002477,雏鹰农牧,1,15006.72,12105.29,2901.43,7,5
300670,大烨智能,5,19726.36,16860.39,2865.97,22,19
600601,方正科技,1,3472.18,606.72,2865.46,5,5
603583,捷昌驱动,1,6581.96,3718.46,2863.5,5,5
002328,新朋股份,3,15475.41,12651.47,2823.94,15,14
600689,上海三毛,2,7029.98,4235.83,2794.15,10,10
000931,中关村,1,8543.61,5819.47,2724.14,6,7
300525,博思软件,1,7443.59,4727.83,2715.76,2,5
600235,民丰特纸,3,8286.46,5772.31,2514.15,15,14
600212,江泉实业,1,10208.73,7696.8,2511.93,6,7
300299,富春股份,1,5583.48,3100.95,2482.53,5,5
603058,永吉股份,1,4585.3,2124.38,2460.92,5,5
000638,万方发展,4,20096.3,17645.37,2450.93,18,19
002650,加加食品,1,4805.22,2449.58,2355.64,5,5
002122,*ST天马,1,4443.25,2184.51,2258.74,5,5
600687,刚泰控股,1,15589.37,13355.66,2233.71,8,6
300041,回天新材,1,5348.4,3120.72,2227.68,5,5
000503,国新健康,1,7515.3,5294.65,2220.65,5,5
600082,海泰发展,3,6567.89,4732.06,1835.83,13,14
